,csid,donotuse,donotusebecause,key,link,mpC,name,smiles,source
25134,455291.0,,,25135.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,41.0,"quinoline, 4-methoxy-",COc1ccnc2ccccc12,PHYSPROP
28246,3957.0,,,28247.0,http://chemspider.com/3957,150.5,metharbital,O=C1N(C(=O)NC(=O)C1(CC)CC)C,EPISuite-ChemSpider
20618,7365.0,,,20619.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,124.5,"morpholine, 4,4'-dithiobis-",S(SN1CCOCC1)N2CCOCC2,PHYSPROP
13543,7387.0,,,13544.0,http://www.amazon.com/dp/B003XEQTLE,-63.0,n-ethylaniline,CCNc1ccccc1,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.
14506,12876.0,,,14507.0,http://www.amazon.com/dp/B003XEQTLE,152.0,"1,4-diphenyl-1,3-butadiene",C(C=Cc1ccccc1)=Cc2ccccc2,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.
22915,56773.0,,,22916.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,105.0,"2',3,4,5,5'-pentachlorobiphenyl",Clc1cc(cc(Cl)c1Cl)c2cc(Cl)ccc2Cl,PHYSPROP
1889,18755.0,,,1890.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L01244,191.0,"2-amino-1,3,4-thiadiazole",c1nnc(s1)N,Alfa Aesar
12567,246821.0,,,12568.0,http://dx.doi.org/10.1021/ci0500132,126.0,[3-(Benzyloxy)-4-methoxyphenyl]acetic acid,O=C(O)Cc1ccc(OC)c(OCc2ccccc2)c1,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-4150
6948,7827.0,,,6949.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=B23155,-102.0,di-n-propyl sulfide,CCCSCCC,Alfa Aesar
12223,1266212.0,,,12224.0,http://dx.doi.org/10.1021/ci0500132,189.0,(2Z)-2-cyano-3-[4-(dimethylamino)phenyl]prop-2-enethioamide,S=C(N)C(C#N)=Cc1ccc(N(C)C)cc1,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-3806
25612,4445885.0,,,25613.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,44.0,vaccenic acid,O=C(O)CCCCCCC=CCCCCCCCCC,PHYSPROP
12576,243150.0,,,12577.0,http://dx.doi.org/10.1021/ci0500132,111.0,"1,2-dimethyl-3-phenyl-1H-indole",[nH0]1(C)c2ccccc2c(c2ccccc2)c1C,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-4159
20971,6728.0,,,20972.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,38.0,"benzenemethanol, 2-methyl-",Cc1ccccc1CO,PHYSPROP
1999,2019333.0,,,2000.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L20010,95.0,2-amino-5-fluoropyridine,c1cc(ncc1F)N,Alfa Aesar
14212,553702.0,,,14213.0,http://www.amazon.com/dp/B003XEQTLE,2.0,diethyl_fumarate,O=C(/C=C/C(=O)OCC)OCC,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.
6431,6951.0,,,6432.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A12328,30.0,benzo[b]thiophene,c1ccc2c(c1)ccs2,Alfa Aesar
26514,13846015.0,,,26515.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,-125.0,hexafluoro-2-propanone,FC(F)(F)C(=O)C(F)(F)F,PHYSPROP
9226,10482432.0,,,9227.0,http://dx.doi.org/10.1021/ci0500132,164.0,3-[(1E)-N-benzylethanimidoyl]-4-hydroxy-1-phenylquinolin-2(1H)-one,O=C1N(c2ccccc2)c2ccccc2C(O)=C1C(=NCc1ccccc1)C,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-809
12020,2029502.0,,,12021.0,http://dx.doi.org/10.1021/ci0500132,256.0,"[1,4]benzodioxino[2,3-b]quinoxaline",O1c2[nH0]c3ccccc3[nH0]c2Oc2ccccc12,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-3603
16476,388599.0,,,16477.0,http://www.drugbank.ca/drugs/DB01092,200.0,Ouabain,O=C1C=C(CO1)[C@H]3CC[C@]4(O)[C@@H]2CC[C@]5(O)C[C@H](C[C@@H](O)[C@]5(CO)[C@H]2[C@H](O)C[C@]34C)O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O,DrugBank
4150,228056.0,,,4151.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=H26041,205.0,"3-nitroimidazo[1,2-a]pyridine",c1ccn2c(c1)ncc2[N+](=O)[O-],Alfa Aesar
2046,1484.0,,,2047.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=B22769,128.0,2-aminofluorene,c1ccc-2c(c1)Cc3c2ccc(c3)N,Alfa Aesar
26611,13869462.0,,,26612.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,-14.3,"2,4-dimethylaniline",Cc1ccc(N)c(C)c1,PHYSPROP
27229,21187730.0,,,27230.0,http://scripts.iucr.org/cgi-bin/paper?cd1057,209.85,"Dimethyl (2aS,2bS,8bS,8cR)-3,8-diphenyl-2b,8b-dihydrocyclopropa[3,4]pentaleno[1,2-b]naphthalene-2a,8c-dicarboxylate",O=C(OC)[C@@]57C=C[C@H]6c2c(c(c1ccccc1)c4c(c2c3ccccc3)cccc4)[C@@H]5[C@]67C(=O)OC,IUCr
26254,10450135.0,,,26255.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,-40.01,methylphosphinic acid,CP(=O)O,PHYSPROP
20941,6781.0,,,20942.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,10.5,2-nitroanisole,COc1ccccc1[N+]([O-])=O,PHYSPROP
21649,4596.0,,,21650.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,150.0,"2-phenyl-1h-indene-1,3(2h)-dione",O=C2c1ccccc1C(=O)C2c3ccccc3,PHYSPROP
5590,11310245.0,,,5591.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L10894,47.0,4-tert-pentylbenzenesulfonyl chloride,CCC(C)(C)c1ccc(cc1)S(=O)(=O)Cl,Alfa Aesar
26961,21170543.0,,,26962.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,-52.6,benzyl methyl ether,COCc1ccccc1,PHYSPROP
22145,2224.0,,,22146.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,129.5,bendiocarb,CNC(=O)Oc1cccc2OC(C)(C)Oc12,PHYSPROP
22019,2860.0,,,22020.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,279.0,"2(1h)-isoquinolinecarboximidamide, 3,4-dihydro-",N=C(N)N1Cc2ccccc2CC1,PHYSPROP
16473,6761.0,,,16474.0,http://www.drugbank.ca/drugs/DB00852,117.5,Pseudoephedrine,O[C@@H](c1ccccc1)[C@H](C)NC,DrugBank
27957,15443.0,,,27958.0,http://www.alfa.com/content/msds/USA/B23837.pdf,34.5,cyclohexanecarbaldehyde,O=CC1CCCCC1,Alfa Aesar
24880,192449.0,,,24881.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,59.5,"benzoic acid, 2-benzoyl-, ethyl ester",O=C(OCC)c2ccccc2C(=O)c1ccccc1,PHYSPROP
9649,4645478.0,,,9650.0,http://dx.doi.org/10.1021/ci0500132,164.0,"(2E)-[(2,3-dimethylphenyl)hydrazono][4-(4-methoxyphenyl)-1,3-thiazol-2-yl]ethanenitrile",s1cc([nH0]c1C(=NNc1cccc(C)c1C)C#N)c1ccc(OC)cc1,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-1232
27537,18383.0,,,27538.0,http://tinyurl.com/3l6baya,-20.0,2-picolylamine,n1ccccc1CN,Acros
24771,122183.0,,,24772.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,-12.0,"2h-inden-2-one, octahydro-, trans-",O=C1CC2CCCCC2C1,PHYSPROP
13188,12222.0,,,13189.0,http://www.amazon.com/dp/B002IYRJWI,-127.0,1-methylcyclopentene,CC1=CCCC1,American Petroleum Institute. Research Project 44; Selected Values of Properties of Hydrocarbons and Related Compounds. Texas A & M University; College Station; TX; 1973.
988,9917.0,,,989.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L13142,4.0,2(5h)-furanone,C1C=CC(=O)O1,Alfa Aesar
22958,59165.0,,,22959.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,111.5,pellotine,Oc2c(OC)c(cc1CCN(C)C(C)c12)OC,PHYSPROP
24203,75176.0,,,24204.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,42.5,"benzene, 1-chloro-2-methyl-4-nitro-",Cc1cc(ccc1Cl)[N+]([O-])=O,PHYSPROP
5304,60425.0,,,5305.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L04218,118.0,4'-methoxy-2'-nitroacetanilide,CC(=O)Nc1ccc(cc1[N+](=O)[O-])OC,Alfa Aesar
27114,21182692.0,,,27115.0,http://scripts.iucr.org/cgi-bin/paper?bk1479,97.35,"Dimethyl (4S,5S)-2-[(1R)-1-bromoethyl]-2-(3,4-dimethoxyphenyl)-1,3-dioxolane-4,5-dicarboxylate",O=C(OC)[C@H]1O[C@](O[C@@H]1C(=O)OC)(c2cc(OC)c(OC)cc2)[C@H](Br)C,IUCr
2032,11443.0,,,2033.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L14269,237.0,2-aminoanthracene,c1ccc2cc3cc(ccc3cc2c1)N,Alfa Aesar
4207,31082.0,,,4208.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=H32668,-41.0,3-tert-butyltoluene,Cc1cccc(c1)C(C)(C)C,Alfa Aesar
17453,29031.0,,,17454.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,20.5,tetradecanal,CCCCCCCCCCCCCC=O,PHYSPROP
21409,5688.0,,,21410.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,316.0,trifluoromethyluracil,O=C1NC(=O)NC=C1C(F)(F)F,PHYSPROP
27334,4511547.0,,,27335.0,http://pubs.acs.org/doi/pdf/10.1021/jm970432t,181.0,(2E)-1-(4-Hydroxyphenyl)-3-(4-methoxyphenyl)-2-propen-1-one,OC1=CC=C(C=C1)C(\C=C\C2=CC=C(C=C2)OC)=O,Journal of Medicinal Chemistry
444,6455.0,,,445.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A19534,247.0,"1,5-dichloroanthraquinone",c1cc2c(c(c1)Cl)C(=O)c3cccc(c3C2=O)Cl,Alfa Aesar
26873,21111776.0,,,26874.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,24.0,1-chloro-2-cyanomethylbenzene,Clc1ccccc1CC#N,PHYSPROP
28312,4339.0,,,28313.0,http://chemspider.com/4339,143.75,nimesulide,[O-][N+](=O)c2cc(Oc1ccccc1)c(cc2)NS(=O)(=O)C,EPISuite-ChemSpider
23544,63163.0,,,23545.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,16.0,"hexadecane, 1-(ethenyloxy)-",C=COCCCCCCCCCCCCCCCC,PHYSPROP
916,628224.0,,,917.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A14133,181.0,"(1R,2s)-10,2-camphorsultam",CC1([C@H]2CC[C@@]13CS(=O)(=O)N[C@H]3C2)C,Alfa Aesar
19833,9787.0,,,19834.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,80.0,"cholestane, (5.alpha.)-",CC(C)CCCC(C)C2CCC3C4CCC1CCCCC1(C)C4CCC23C,PHYSPROP
2268,511201.0,,,2269.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=B22487,46.0,"2-chloro-2',4'-difluoroacetophenone",c1cc(c(cc1F)F)C(=O)CCl,Alfa Aesar
22969,59426.0,,,22970.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,12.5,"benzenemethanamine, 4-methyl-",Cc1ccc(CN)cc1,PHYSPROP
25258,553406.0,,,25259.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,-73.0,trans-5-decene,CCCCC=CCCCC,PHYSPROP
20470,7711.0,,,20471.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,-112.4,1-bromobutane,BrCCCC,PHYSPROP
184,16486.0,,,185.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=B23452,-31.0,1-formylpiperidine,C1CCN(CC1)C=O,Alfa Aesar
12124,2029221.0,,,12125.0,http://dx.doi.org/10.1021/ci0500132,127.0,N-(4-methoxyphenyl)-2-oxopropanamide,O=C(Nc1ccc(OC)cc1)C(=O)C,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-3707
1943,12480.0,,,1944.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A13674,153.0,"2-amino-4,6-dimethylpyrimidine",Cc1cc(nc(n1)N)C,Alfa Aesar
24696,110214.0,,,24697.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,269.0,clofencet,O=C(O)C1=C(CC)N(N=CC1=O)c2ccc(Cl)cc2,PHYSPROP
3155,70045.0,,,3156.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=B22987,135.0,3-(chlorosulfonyl)benzoic acid,c1cc(cc(c1)S(=O)(=O)Cl)C(=O)O,Alfa Aesar
26231,10443620.0,,,26232.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,202.5,tepa 4-(n-oh-pyrroldinyl)-urea derivativ,CC3(C)CN3P(=O)(NC(=O)NC1CC(C)(C)N(O)C1(C)C)N2CC2(C)C,PHYSPROP
3070,14701.0,,,3071.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L01926,25.0,2-tridecanol,CCCCCCCCCCCC(C)O,Alfa Aesar
28247,1131173.0,,,28248.0,http://www.hbcpnetbase.com/,146.0,methimazole,Cn1cc[nH]c1=S,CRC Handbook
7050,65993.0,,,7051.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L13864,172.0,ethyl 2-amino-4-phenylthiazole-5-carboxylate,CCOC(=O)c1c(nc(s1)N)c2ccccc2,Alfa Aesar
3249,17315.0,,,3250.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L12155,179.0,"3,4,5-trimethoxybenzamide",COc1cc(cc(c1OC)OC)C(=O)N,Alfa Aesar
17460,29018.0,,,17461.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,27.0,n-butyl stearate,O=C(CCCCCCCCCCCCCCCCC)OCCCC,PHYSPROP
21548,5077.0,,,21549.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,207.5,spironolactone,CC(=O)SC4CC1=CC(=O)CCC1(C)C5CCC3(C)C(CCC23CCC(=O)O2)C45,PHYSPROP
3577,10552854.0,,,3578.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=H32252,108.0,3-amino-1-(4-chlorophenyl)-1h-pyrazole,c1cc(ccc1n2ccc(n2)N)Cl,Alfa Aesar
28174,5949.0,,,28175.0,http://chemspider.com/5949,-56.0,hexanaldehyde,O=CCCCCC,EPISuite-ChemSpider
22954,59146.0,,,22955.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,102.0,benzenesulfonic acid hydrazide,O=S(=O)(NN)c1ccccc1,PHYSPROP
535,110097.0,,,536.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=30854,35.0,"1,4,8,11-tetramethyl-1,4,8,11-tetraazacyclotetradecane",CN1CCCN(CCN(CCCN(CC1)C)C)C,Alfa Aesar
10921,2033910.0,,,10922.0,http://dx.doi.org/10.1021/ci0500132,142.0,"2,2-dimethyl-5-[(2-methylphenyl)methylidene]-1,3-dioxane-4,6-dione",O=C1OC(OC(=O)C1=Cc1ccccc1C)(C)C,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-2504
20940,6784.0,,,20941.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,24.5,"acetamide, n-butyl-n-phenyl-",CC(=O)N(CCCC)c1ccccc1,PHYSPROP
15286,12650.0,,,15287.0,http://msds.chem.ox.ac.uk/,106.0,"2-Methylbenzene-1,3-diamine",Nc1cccc(N)c1C,academic website
8954,10651127.0,,,8955.0,http://dx.doi.org/10.1021/ci020280x,97.0,limaprost,CCCCC(C)CC(O)C=CC1C(O)CC(=O)C1CCCCC=CC(O)=O,Bergstrom C. A. S.; Norinder U.; Luthman K.; Artursson P. Molecular Descriptors Influencing Melting Point and Their Role in Classification of Solid Drugs. J. Chem. Inf. Comput. Sci.; (Article); 2003; 43(4); 1177-1401
9678,4645409.0,,,9679.0,http://dx.doi.org/10.1021/ci0500132,264.0,"(2E)-2-(1,3-benzothiazol-2-yl)-3-(2,4-dichlorophenyl)prop-2-enamide",Clc1ccc(C=C(c2sc3ccccc3[nH0]2)C(=O)N)c(Cl)c1,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-1261
1502,4767768.0,,,1503.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=H27537,128.0,"2',4-dihydroxy-3-methoxychalcone",COc1cc(ccc1O)/C=C/C(=O)c2ccccc2O,Alfa Aesar
14632,13868660.0,,,14633.0,http://www.amazon.com/dp/B003XEQTLE,54.0,p-chloroiodobenzene,Ic1ccc(Cl)cc1,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.
17083,552190.0,,,17084.0,http://www.drugbank.ca/drugs/DB02329,292.5,Carbenoxolone,O=C(O)CCC(=O)O[C@@H]4CC[C@@]3(C)[C@@H]5C(=O)C=C1[C@@](C)(CC[C@]2(C)CC[C@](C)(C[C@@H]12)C(=O)O)[C@]5(C)CC[C@@H]3C4(C)C,DrugBank
19311,11324.0,,,19312.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,69.0,"2,4,6-trinitroanisole",COc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,PHYSPROP
12611,212057.0,,,12612.0,http://dx.doi.org/10.1021/ci0500132,185.0,4-methylpyridine-3-carbonitrile 1-oxide,[O-][nH0+]1ccc(C)c(C#N)c1,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-4194
27631,68601.0,,,27632.0,http://www.alfa.com/content/msds/USA/A11229.pdf,128.5,"3,4-methylendioxyphenylacetic acid",O=C(O)Cc1ccc2OCOc2c1,Alfa Aesar
2571,59518.0,,,2572.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=B24090,82.0,2-ethylimidazole,CCc1[nH]ccn1,Alfa Aesar
11828,2030307.0,,,11829.0,http://dx.doi.org/10.1021/ci0500132,239.0,"2,2'-(4,6-dinitrobenzene-1,3-diyl)bis(3-methylquinoxaline)",O=[N+]([O-])c1cc([N+](=O)[O-])c(cc1c1[nH0]c2ccccc2[nH0]c1C)c1[nH0]c2ccccc2[nH0]c1C,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-3411
21882,3345.0,,,21883.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,62.0,gemfibrozil,O=C(O)C(C)(C)CCCOc1cc(C)ccc1C,PHYSPROP
11670,2030728.0,,,11671.0,http://dx.doi.org/10.1021/ci0500132,117.0,N-[2-(2-phenylethyl)phenyl]acetamide,O=C(Nc1ccccc1CCc1ccccc1)C,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-3253
24553,89117.0,,,24554.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,-3.5,undecan-5-ol,CCCCCCC(O)CCCC,PHYSPROP
1127,307962.0,,,1128.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L06144,52.0,"2,2'-dichlorobenzophenone",c1ccc(c(c1)C(=O)c2ccccc2Cl)Cl,Alfa Aesar
7932,588434.0,,,7933.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L09102,86.0,N-benzyloxycarbonyl-D-phenylalanine,c1ccc(cc1)C[C@H](C(=O)O)NC(=O)OCc2ccccc2,Alfa Aesar
21241,6198.0,,,21242.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,77.0,3-bromo-d-camphor,CC2(C)C1CCC2(C)C(=O)C1Br,PHYSPROP
25633,4471967.0,,,25634.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,-49.5,"eicosa-5,8,11,14-tetraenoic acid",O=C(O)CCCC=CCC=CCC=CCC=CCCCCC,PHYSPROP
20894,6854.0,,,20895.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,181.0,"3,4-dimethoxybenzoic acid",COc1cc(ccc1OC)C(=O)O,PHYSPROP
19248,11440.0,,,19249.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,103.5,"naphthalene, 2-phenyl-",c1cc(cc2ccccc12)c3ccccc3,PHYSPROP
20521,7615.0,,,20522.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,-108.0,1-nitropropane,[O-][N+](=O)CCC,PHYSPROP
25139,455831.0,,,25140.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,80.0,"cholesta-3,5-diene",CC(C)CCCC(C)C2CCC1C3CC=C4C=CCCC4(C)C3CCC12C,PHYSPROP
2642,2059555.0,,,2643.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=H32878,37.0,2-fluoro-6-methoxybenzyl alcohol,COc1cccc(c1CO)F,Alfa Aesar
3816,56566.0,,,3817.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L12064,22.0,3-chloro-4-methylphenyl isocyanate,Cc1ccc(cc1Cl)N=C=O,Alfa Aesar
16768,5309.0,,,16769.0,http://www.drugbank.ca/drugs/DB00525,111.0,Tolnaftate,Cc1cc(ccc1)N(C)C(=S)Oc2ccc3ccccc3c2,DrugBank
12170,1645167.0,,,12171.0,http://dx.doi.org/10.1021/ci0500132,271.0,"(4Z)-4-{4-[(E)-(5-oxo-2-phenyl-1,3-oxazol-4(5H)-ylidene)methyl]benzylidene}-2-phenyl-1,3-oxazol-5(4H)-one",O=C1OC(=NC1=Cc1ccc(cc1)C=C1N=C(OC1=O)c1ccccc1)c1ccccc1,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-3753
18103,16793.0,,,18104.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,262.0,"1,2-dimethyltetrabromobenzene",Brc1c(C)c(C)c(Br)c(Br)c1Br,PHYSPROP
7730,13837537.0,,,7731.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=31984,-5.0,morpholine,C1COCCN1,Alfa Aesar
321,4234332.0,,,322.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=H32553,51.0,1-boc-pyrrole-2-carboxaldehyde,CC(C)(C)OC(=O)n1cccc1C=O,Alfa Aesar
16350,38037.0,,,16351.0,http://www.drugbank.ca/drugs/DB00507,202.0,Nitazoxanide,O=C(Nc1ncc(s1)[N+]([O-])=O)c2ccccc2OC(C)=O,DrugBank
18950,12114.0,,,18951.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,199.0,ethenetetracarbonitrile,N#CC(C#N)=C(/C#N)C#N,PHYSPROP
17301,6592.0,,,17302.0,http://dx.doi.org/10.1021/ci700307p,116.5,fluorene,c1cccc2Cc3ccccc3c12,Hughes LD; Palmer DS; Nigsch F and Mitchell JBO. 2008 Why are some properties more difficult to predict than others? A study of QSPR models of solubility; melting point and LogP. J. Chem. Inf. Model. 2008. 48 (1). pp 220?449
24670,105806.0,,,24671.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,10.0,heptanedioic acid monoethyl ester,O=C(CCCCCC(=O)O)OCC,PHYSPROP
23131,60889.0,,,23132.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,3.5,"1,3,5-trifluoro-2-nitrobenzene",Fc1cc(F)cc(F)c1[N+](=O)[O-],PHYSPROP
20973,6726.0,,,20974.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,21.0,"benzene, 1-(bromomethyl)-2-methyl-",Cc1ccccc1CBr,PHYSPROP
16458,3893.0,x,salt JCB,16459.0,http://www.drugbank.ca/drugs/DB00888,109.5,Mechlorethamine,ClCCN(C)CCCl,DrugBank
7732,6809.0,,,7733.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L14867,87.0,m-terphenyl,c1ccc(cc1)c2cccc(c2)c3ccccc3,Alfa Aesar
1526,311242.0,,,1527.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L13784,110.0,"2,4-dimethoxyphenylacetic acid",COc1ccc(c(c1)OC)CC(=O)O,Alfa Aesar
3326,532.0,,,3327.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A15893,129.0,"3,4-dihydroxyphenylacetic acid",c1cc(c(cc1CC(=O)O)O)O,Alfa Aesar
23560,63338.0,,,23561.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,82.4,"phenol, 4-(1,1-dimethylethyl)-2,6-dimethyl-",Cc1cc(cc(C)c1O)C(C)(C)C,PHYSPROP
4728,599788.0,,,4729.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A16028,219.0,4-bromo-2-fluorocinnamic acid,c1cc(c(cc1Br)F)/C=C/C(=O)O,Alfa Aesar
2017,67623.0,,,2018.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A10890,151.0,2-amino-6-chlorobenzoic acid,c1cc(c(c(c1)Cl)C(=O)O)N,Alfa Aesar
9170,10483318.0,,,9171.0,http://dx.doi.org/10.1021/ci0500132,258.0,"3,5-Di-tert-butyl-4-hydroxy-N-o-tolyl-thiobenzamide",S=C(Nc1ccccc1C)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-753
25184,500588.0,,,25185.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,32.0,"1h-indene, 1,2-dibromo-2,3-dihydro-",BrC1c2ccccc2CC1Br,PHYSPROP
2160,2053742.0,,,2161.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=B25071,54.0,2-bromo-5-fluorobenzaldehyde,c1cc(c(cc1F)C=O)Br,Alfa Aesar
3575,2019424.0,,,3576.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A12073,112.0,3-acetylpyrrole,CC(=O)c1cc[nH]c1,Alfa Aesar
9638,4645491.0,,,9639.0,http://dx.doi.org/10.1021/ci0500132,229.0,"1,3-dimethyl-5-[(3-methylphenyl)hydrazono]pyrimidine-2,4,6(1H,3H,5H)-trione",O=C1N(C)C(=O)C(=NNc2cccc(C)c2)C(=O)N1C,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-1221
